ID,Transect,cit_2,riv_2,vill_2,for_2,bft,mar,bm.D,hum_100m,PP_15_2,PP_30_2,sect_2,surv,effort_2,mean_effort_2,D_LT,D_CT,obs_LT,obs_CT,trans_1,cit_1,riv_1,vill_1,for_1,PP_15_1,PP_30_1,effort_1,sect_1,D_1,obs1,mean_effort_1,surv1
1518,L4020-L4019,240346.7622,70307.96412,11830.37674,0.925925926,,,,,0,1,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1519,L4021-L4020,245555.6094,73545.31973,15067.7317,1,,,,,0,1,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1520,L402-L401,286997.0822,4059.718257,82239.85243,0,,,,,0,0,6,2,1014,987.7,0,,0,-1,,,,,,,,,,,,,
1521,L403-L402,293163.4606,8846.607384,78631.67698,0.518518519,,,,,0,0,6,2,1018,987.7,319.82,,1,-1,,,,,,,,,,,,,
1522,L404-L403,297497.7868,12555.67557,73750.1197,0.642857143,,,,,0,0,6,2,1014,987.7,178.38,,1,-1,,,,,,,,,,,,,
1523,L405-L404,302438.6493,17000.34332,69387.80758,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1524,L406-L405,305513.9327,21661.65372,65237.94517,1,,,,,0,0,6,2,1030,987.7,105.36,,1,-1,,,,,,,,,,,,,
1525,L407-L406,301383.7662,26465.3015,60337.94922,1,,,,,0,0,6,2,1032,987.7,35.054,,1,-1,,,,,,,,,,,,,
1526,L408-L407,296110.0185,30022.5183,55895.2594,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1527,L409-L408,291062.7338,34139.335,51925.11603,1,,,,,0,0,6,2,1011,987.7,107.34,,1,-1,,,,,,,,,,,,,
1528,L4110-L4111,272434.7627,47463.30903,46527.84144,0.222222222,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1529,L4111-L4112,266462.5675,49560.35286,42776.05324,1,,,,,0,0,6,2,1000,987.7,72.351,,1,-1,,,,,,,,,,,,,
1530,L4112-L4113,261499.4745,51162.60561,38771.22584,1,,,,,0,0,6,2,1018,987.7,71.071,,1,-1,,,,,,,,,,,,,
1531,L4113-L4114,256341.0907,53164.49132,34565.31995,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1532,L4114-L4115,251191.0203,57175.19517,30447.73235,1,,,,,0,0,6,2,1024,987.7,0,,0,-1,,,,,,,,,,,,,
1533,L4115-L4116,246160.985,60136.51649,26415.30961,1,,,,,0,0,6,2,1013,987.7,0,,0,-1,,,,,,,,,,,,,
1534,L4116-L4117,240944.0793,63441.34795,22561.13592,1,,,,,0,0,6,2,1000,987.7,72.351,,1,-1,,,,,,,,,,,,,
1535,L4117-L4118,235950.2911,63991.0259,18389.49725,0.814814815,,,,,0,0,6,2,1018,987.7,0,,0,-1,,,,,,,,,,,,,
1536,L4118-L4119,236527.2002,64756.38686,18863.04297,0.888888889,,,,,0,0,6,2,1000,987.7,253.23,,1,-1,,,,,,,,,,,,,
1537,L4119-L4120,241388.7234,68347.16587,22456.80003,1,,,,,0,0,6,2,1015,987.7,0,,0,-1,,,,,,,,,,,,,
1538,L411-L412,282241.5012,4506.133143,87783.42645,0.172413793,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1539,L4120-L4121,245138.7042,71293.30022,24784.11928,1,,,,,0,0,6,2,451,987.7,0,,0,-1,,,,,,,,,,,,,
1540,L412-L413,287161.2222,9644.647967,83884.81887,0.62962963,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1541,L413-L414,292348.8495,14428.61523,79603.27704,0.615384615,,,,,0,0,6,2,1014,987.7,0,,0,-1,,,,,,,,,,,,,
1542,L414-L415,298389.2556,18747.17453,76591.97796,0.321428571,,,,,0,0,6,2,1015,987.7,0,,0,-1,,,,,,,,,,,,,
1543,L415-L416,299949.8882,24278.89996,71053.94676,0.074074074,,,,,0,0,6,2,1013,987.7,0,,0,-1,,,,,,,,,,,,,
1544,L416-L417,292770.1019,28958.33196,65268.59795,0.777777778,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1545,L417-L418,287999.4583,33890.65618,60958.12023,0.518518519,,,,,0,0,6,2,1015,987.7,0,,0,-1,,,,,,,,,,,,,
1546,L418-L419,284195.4884,37814.03718,55818.46195,0.703703704,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1547,L419-L4110,278679.7199,42949.8886,51024.80237,0,,,,,0,0,6,2,1014,987.7,0,,0,-1,,,,,,,,,,,,,
1548,L4210-L429,265210.9595,33903.17448,51910.02271,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1549,L4211-L4210,261024.9369,37806.06864,49879.49261,0.928571429,,,,,0,0,6,2,1024,987.7,0,,0,-1,,,,,,,,,,,,,
1550,L4212-L4211,255582.6094,43793.47627,46858.9919,0.185185185,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1551,L4213-L4212,251028.6931,49579.82219,43223.49711,0,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1552,L4214-L4213,246305.8675,52581.22584,38509.88932,0.074074074,,,,,0,0,6,2,1022,987.7,0,,0,-1,,,,,,,,,,,,,
1553,L4215-L4214,240794.0793,55321.5042,33483.03074,0.851851852,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1554,L4216-L4215,235493.8009,57471.94792,28669.80281,1,,,,,0,0,6,2,1017,987.7,0,,0,-1,,,,,,,,,,,,,
1555,L4217-L4216,231320.603,56362.96094,25355.37052,0.814814815,,,,,0,0,6,2,1006,987.7,0,,0,-1,,,,,,,,,,,,,
1556,L4218-L4217,233760.5,58353.30064,27457.23257,1,,,,,0,0,6,2,1003,987.7,0,,0,-1,,,,,,,,,,,,,
1557,L4219-L4218,238869.514,62459.49354,31529.62808,1,,,,,0,0,6,2,1024,987.7,0,,0,-1,,,,,,,,,,,,,
1558,L4220-L4219,242599.9404,65338.2048,34067.91127,1,,,,,0,0,6,2,526,987.7,0,,0,-1,,,,,,,,,,,,,
1559,L422-L421,279576.2578,5103.475628,87571.1223,0,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1560,L423-L422,285288.7674,9682.091544,82555.55556,0.37037037,,,,,0,0,6,2,1018,987.7,0,,0,-1,,,,,,,,,,,,,
1561,L424-L423,290815.5035,13991.98658,78340.53009,0.222222222,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1562,L425-L424,291964.5011,19627.41295,74755.47349,0.071428571,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1563,L426-L425,286126.9748,21865.43171,69942.97598,0.37037037,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1564,L427-L426,281655.941,25549.13744,64311.83738,0.185185185,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1565,L428-L427,275611.0279,29633.20161,58999.21152,0.962962963,,,,,0,0,6,2,1013,987.7,0,,0,-1,,,,,,,,,,,,,
1566,L429-L428,270229.86,32367.17057,55180.08348,1,,,,,0,0,6,2,1025,987.7,0,,0,-1,,,,,,,,,,,,,
1567,L42-L41,187815.4579,16614.75051,40099.62124,0.259259259,,,,,1,1,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1568,L4310-L4311,241157.3744,35705.54913,49299.96965,0.269230769,,,,,0,0,6,2,1021,987.7,0,,0,-1,,,,,,,,,,,,,
1569,L4311-L4312,236012.1502,40007.0557,44285.95284,0,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1570,L4312-L4313,230796.0503,44743.35807,38837.76953,0,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1571,L4313-L4314,226704.2211,46443.20583,35142.21905,0.730769231,,,,,0,0,6,2,1010,987.7,0,,0,-1,,,,,,,,,,,,,
1572,L4314-L4315,230531.0475,50143.54576,36770.31194,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1573,L4315-L4316,235594.2737,53975.56366,38095.90278,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1574,L4316-L4317,240710.7905,57482.22917,40374.58319,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1575,L4317-L4318,245195.1651,61300.64684,43776.68359,1,,,,,0,0,6,2,830,987.7,0,,0,-1,,,,,,,,,,,,,
1576,L431-L432,270955.7188,2673.705114,85451.1849,0,,,,,0,0,6,2,557,987.7,0,,0,-1,,,,,,,,,,,,,
1577,L432-L433,276288.0069,6991.037457,80441.06671,0.384615385,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1578,L433-L434,278987.8806,10261.55668,75985.79051,0.962962963,,,,,0,0,6,2,1014,987.7,0,,0,-1,,,,,,,,,,,,,
1579,L434-L435,275589.2951,13874.38166,73310.56975,0.75,,,,,0,0,6,2,1019,987.7,35.501,,1,-1,,,,,,,,,,,,,
1580,L435-L436,270336.74,19053.7389,69958.94821,0.576923077,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1581,L436-L437,264374.53,23957.18779,65614.53385,0.407407407,,,,,0,0,6,2,1012,987.7,0,,0,-1,,,,,,,,,,,,,
1582,L437-L438,256762.0104,26481.39164,61170.78964,0.148148148,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1583,L438-L439,250791.1034,29253.18127,57557.10592,0.666666667,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1584,L439-L4310,245522.2448,31809.06927,53438.8132,0.607142857,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1585,L43-L42,188493.4811,19093.38723,35437.08261,0.222222222,,,,,1,1,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1586,L4410-L449,226519.6529,40701.07494,45679.7364,0.222222222,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1587,L4411-L4410,223888.1979,42244.44083,43311.72497,0.148148148,,,,,0,0,6,2,1011,987.7,0,,0,-1,,,,,,,,,,,,,
1588,L4412-L4411,228519.2581,46573.5678,46779.37081,0.928571429,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1589,L4413-L4412,233772.3698,50264.37835,51035.68457,1,,,,,0,0,6,2,1012,987.7,0,,0,-1,,,,,,,,,,,,,
1590,L4414-L4413,238269.0409,53543.36118,54135.1558,1,,,,,0,0,6,2,1000,987.7,36.175,,1,-1,,,,,,,,,,,,,
1591,L4415-L4414,243011.4886,56244.61791,56180.24421,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1592,L442-L441,265671.85,2822.328065,79039.66286,0,,,,,0,0,6,2,634,987.7,0,,0,-1,,,,,,,,,,,,,
1593,L443-L442,267126.2873,6804.73112,73866.80932,0.307692308,,,,,0,0,6,2,1000,987.7,180.88,,1,-1,,,,,,,,,,,,,
1594,L444-L443,262412.5982,11481.38024,71792.32726,0.074074074,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1595,L445-L444,255290.5758,15709.10092,66702.97746,0.538461538,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1596,L446-L445,249539.7627,19571,61296.0162,0.740740741,,,,,0,0,6,2,1002,987.7,0,,0,-1,,,,,,,,,,,,,
1597,L447-L446,244591.7904,23702.03827,57431.63484,0.962962963,,,,,0,0,6,2,1019,987.7,0,,0,-1,,,,,,,,,,,,,
1598,L448-L447,239930.3171,28989.01895,54239.65871,0.518518519,,,,,0,0,6,2,1016,987.7,0,,0,-1,,,,,,,,,,,,,
1599,L449-L448,233648.93,35307.37514,49807.28251,0.071428571,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1600,L44-L43,182889.3252,22540.28819,30291.09881,0.851851852,,,,,1,1,6,2,1000,987.7,72.351,,1,-1,,,,,,,,,,,,,
1601,L4510-L4511,226712.1226,42331.91029,55416.39642,1,,,,,0,0,6,2,1000,987.7,72.351,,1,-1,,,,,,,,,,,,,
1602,L4511-L4512,231590.4433,46680.7338,59899.1373,1,,,,,0,0,6,2,1000,987.7,108.53,,1,-1,,,,,,,,,,,,,
1603,L4512-L4513,236353.8712,50835.64859,63824.23918,1,,,,,0,0,6,2,1010,987.7,35.817,,1,-1,,,,,,,,,,,,,
1604,L4513-L4514,240014.8563,53926.85603,66555.76535,1,,,,,0,0,6,2,489,987.7,221.93,,1,-1,,,,,,,,,,,,,
1605,L451-L452,257532.2788,4963.905518,78895.3614,0,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1606,L452-L453,250808.9093,11039.1443,74179.1548,0.230769231,,,,,0,0,6,2,1000,987.7,217.05,,1,-1,,,,,,,,,,,,,
1607,L453-L454,244651.1123,16228.19918,69104.69329,0.37037037,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1608,L454-L455,238654.8319,20393.66406,63900.92638,0.576923077,,,,,0,0,6,2,1015,987.7,0,,0,-1,,,,,,,,,,,,,
1609,L455-L456,233063.8819,23960.33717,59793.33594,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1610,L456-L457,228099.6302,27914.18851,55853.57335,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1611,L457-L458,223142.4763,31590.55148,51660.83691,1,,,,,0,0,6,2,1023,987.7,35.362,,1,-1,,,,,,,,,,,,,
1612,L458-L459,219094.0552,34678.99349,49017.52271,0.777777778,,,,,0,0,6,2,1016,987.7,71.211,,1,-1,,,,,,,,,,,,,
1613,L459-L4510,221895.1667,38250.96571,51429.95182,1,,,,,0,0,6,2,1000,987.7,542.63,,1,-1,,,,,,,,,,,,,
1614,L45-L44,179681.9763,19875.71933,27923.18012,0.769230769,,,,,1,1,6,2,1000,987.7,253.23,,1,-1,,,,,,,,,,,,,
1615,L4610-L469,220271.5868,40643.74103,63976.08594,0.962962963,,,,,0,0,6,2,1000,987.7,397.93,,1,-1,,,,,,,,,,,,,
1616,L4611-L4610,224912.5532,45142.32957,69001.21007,0.703703704,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1617,L4612-L4611,229417.1273,48767.09887,72892.90086,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1618,L4613-L4612,233119.7059,51880.44488,76533.15148,1,,,,,0,0,6,2,604,987.7,0,,0,-1,,,,,,,,,,,,,
1619,L462-L461,249420.9867,6437.877288,82994.66725,0.185185185,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1620,L463-L462,242723.6192,11611.98969,78681.81337,0.962962963,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1621,L464-L463,237631.1753,16489.59237,74978.0035,0.75862069,,,,,0,0,6,2,1017,987.7,142.28,,1,-1,,,,,,,,,,,,,
1622,L465-L464,232242.3449,20215.31952,70565.76736,0.925925926,,,,,0,0,6,2,1017,987.7,0,,0,-1,,,,,,,,,,,,,
1623,L466-L465,225465.1944,25306.20501,65069.80932,0.666666667,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1624,L467-L466,220057.6036,29360.41905,60324.41594,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1625,L468-L467,215521.6505,33539.77923,57422.37769,0.689655172,,,,,0,0,6,2,1024,987.7,0,,0,-1,,,,,,,,,,,,,
1626,L469-L468,216312.9035,37065.06713,59458.38484,0.925925926,,,,,0,0,6,2,1000,987.7,217.05,,1,-1,,,,,,,,,,,,,
1627,L46-L45,174519.9129,15632.19958,24621.30013,0.555555556,,,,,1,1,6,2,1000,987.7,72.351,,1,-1,,,,,,,,,,,,,
1628,L4710-L479,213429.3299,35892.79325,64364.46275,1,,,,,0,0,6,2,1007,987.7,431.09,,1,-1,,,,,,,,,,,,,
1629,L4711-L4710,217507.9936,39947.46195,66990.26808,1,,,,,0,0,6,2,1035,987.7,664.09,,1,-1,,,,,,,,,,,,,
1630,L4712-L4711,221535.0035,44666.6237,70937.20341,1,,,,,0,0,6,2,978,987.7,258.92,,1,-1,,,,,,,,,,,,,
1631,L472-L471,243451.2303,5982.403266,85115.46325,0.481481481,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1632,L473-L472,237654.0417,10375.67905,83020.78241,0.777777778,,,,,0,0,6,2,1016,987.7,0,,0,-1,,,,,,,,,,,,,
1633,L474-L473,232477.7083,14406.80747,79438.5489,1,,,,,0,0,6,2,1000,987.7,36.175,,1,-1,,,,,,,,,,,,,
1634,L475-L474,227532.0475,18522.67683,76407.13339,1,,,,,0,0,6,2,1032,987.7,0,,0,-1,,,,,,,,,,,,,
1635,L476-L475,222732.9688,22606.50488,73260.65179,1,,,,,0,0,6,2,1000,987.7,542.63,,1,-1,,,,,,,,,,,,,
1636,L477-L476,217951.9664,26058.33433,68996.87807,1,,,,,0,0,6,2,1014,987.7,570.81,,1,-1,,,,,,,,,,,,,
1637,L478-L477,212917.2627,29094.24978,64844.85417,1,,,,,0,0,6,2,1000,987.7,217.05,,1,-1,,,,,,,,,,,,,
1638,L479-L478,210337.9126,32404.5782,62330.4265,0.769230769,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1639,L47-L46,170058.6128,12048.06641,21131.11682,1,,,,,1,1,6,2,539,987.7,604.04,,1,-1,,,,,,,,,,,,,
1640,L4810-L4811,209070.2159,42248.48886,55803.51403,1,,,,,0,0,6,2,1000,987.7,1049.1,,1,-1,,,,,,,,,,,,,
1641,L4811-L4812,210783.3969,44942.01456,55941.74538,1,,,,,0,0,6,2,304,987.7,0,,0,-1,,,,,,,,,,,,,
1642,L481-L482,244168.3113,6189.795462,81248.14927,0.214285714,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1643,L482-L483,238355.4547,11341.80418,82941.64931,0.333333333,,,,,0,0,6,2,1028,987.7,0,,0,-1,,,,,,,,,,,,,
1644,L483-L484,232468.8084,15831.79829,78341.47367,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1645,L484-L485,227744.1123,19651.00738,74541.09259,1,,,,,0,0,6,2,1000,987.7,36.175,,1,-1,,,,,,,,,,,,,
1646,L485-L486,223000.4653,24038.84991,70436.43029,1,,,,,0,0,6,2,1029,987.7,0,,0,-1,,,,,,,,,,,,,
1647,L486-L487,217449.771,28330.84722,65167.09925,0.703703704,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1648,L487-L488,211917.7145,31409.97396,60753.21542,1,,,,,0,0,6,2,1000,987.7,832.03,,1,-1,,,,,,,,,,,,,
1649,L488-L489,207263.2257,34689.2694,56338.68009,0.896551724,,,,,0,0,6,2,1023,987.7,141.45,,1,-1,,,,,,,,,,,,,
1650,L489-L4810,206113.0179,38171.25217,54640.00174,0.851851852,,,,,0,0,6,2,1000,987.7,2170.5,,1,-1,,,,,,,,,,,,,
1651,L4910-L499,211821.1476,36803.92708,52937.55729,1,,,,,0,0,6,2,1000,987.7,108.53,,1,-1,,,,,,,,,,,,,
1652,L4911-L4910,207134.6701,40929.44802,48829.01247,1,,,,,0,0,6,2,1000,987.7,108.53,,1,-1,,,,,,,,,,,,,
1653,L492-L491,245257.5104,4134.092767,73593.45544,0.62962963,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1654,L493-L492,243681.2025,8555.148546,77417.26823,1,,,,,0,0,6,2,1029,987.7,210.93,,1,-1,,,,,,,,,,,,,
1655,L494-L493,238924.9531,12439.67177,79209.46238,1,,,,,0,0,6,2,1003,987.7,468.87,,1,-1,,,,,,,,,,,,,
1656,L495-L494,234077.5828,16336.90184,76007.59057,1,,,,,0,0,6,2,1017,987.7,746.98,,1,-1,,,,,,,,,,,,,
1657,L496-L495,229157.0498,19884.61306,71819.27951,0.814814815,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1658,L497-L496,223599.9334,24681.5662,65934.35645,0.714285714,,,,,0,0,6,2,1000,987.7,289.4,,1,-1,,,,,,,,,,,,,
1659,L498-L497,219496.4531,28772.41594,61601.5421,1,,,,,0,0,6,2,1000,987.7,36.175,,1,-1,,,,,,,,,,,,,
1660,L499-L498,215716.2986,32960.38303,57429.34303,1,,,,,0,0,6,2,1019,987.7,142,,1,-1,,,,,,,,,,,,,
1661,L5010-L5011,212963.5156,43061.02677,50668.82465,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1662,L501-L502,241655.8814,4388.501564,69368.5191,1,,,,,0,0,6,2,1000,987.7,72.351,,1,-1,,,,,,,,,,,,,
1663,L502-L503,246530.5608,8123.888835,73078.20313,1,,,,,0,0,6,2,1000,987.7,180.88,,1,-1,,,,,,,,,,,,,
1664,L503-L504,246336.6707,12377.76342,76110.1088,1,,,,,0,0,6,2,1037,987.7,0,,0,-1,,,,,,,,,,,,,
1665,L504-L505,242275.4988,16284.87579,73017.13642,1,,,,,0,0,6,2,1004,987.7,0,,0,-1,,,,,,,,,,,,,
1666,L505-L506,238342.0932,20500.64554,69174.24353,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1667,L506-L507,233469.5223,24966.03819,65601.93649,1,,,,,0,0,6,2,1028,987.7,0,,0,-1,,,,,,,,,,,,,
1668,L507-L508,228097.8247,28914.86684,62925.25432,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1669,L508-L509,223093.6192,33230.25058,60289.70052,1,,,,,0,0,6,2,1038,987.7,104.55,,1,-1,,,,,,,,,,,,,
1670,L509-L5010,218116.7296,38280.31581,55746.30243,1,,,,,0,0,6,2,1030,987.7,35.122,,1,-1,,,,,,,,,,,,,
1671,L5110-L5111,210900.5828,41170.4877,48085.20645,1,,,,,0,0,6,2,1024,987.7,35.327,,1,-1,,,,,,,,,,,,,
1672,L5111-L5112,206332.5475,45087.46734,44101.77141,1,,,,,0,0,6,2,950,987.7,190.4,,1,-1,,,,,,,,,,,,,
1673,L511-L512,238277.8878,4735.439697,64942.71672,0.62962963,,,,,0,0,6,2,782,987.7,0,,0,-1,,,,,,,,,,,,,
1674,L512-L513,243585.3113,8427.341647,65102.13236,1,,,,,0,0,6,2,1010,987.7,0,,0,-1,,,,,,,,,,,,,
1675,L513-L514,246337.0685,12613.25094,63351.11733,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1676,L514-L515,241822.3067,16811.25133,62275.25188,1,,,,,0,0,6,2,1023,987.7,0,,0,-1,,,,,,,,,,,,,
1677,L515-L516,236975.93,21567.15377,60950.35306,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1678,L516-L517,231711.8194,25188.98336,59859.90365,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1679,L517-L518,226430.5775,29339.71152,58502.53863,1,,,,,0,0,6,2,1000,987.7,36.175,,1,-1,,,,,,,,,,,,,
1680,L518-L519,221277.4821,33783.89931,54966.93547,1,,,,,0,0,6,2,1031,987.7,35.088,,1,-1,,,,,,,,,,,,,
1681,L519-L5110,216116.2402,37322.97333,51743.57381,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1682,L5210-L529,221453.026,37038.89916,42896.91696,1,,,,,0,0,6,2,1009,987.7,0,,0,-1,,,,,,,,,,,,,
1683,L5211-L5210,216531.0006,40139.58189,43724.50926,1,,,,,0,0,6,2,1027,987.7,0,,0,-1,,,,,,,,,,,,,
1684,L5212-L5211,211786.4334,43091.54492,41320.11384,1,,,,,0,0,6,2,1028,987.7,0,,0,-1,,,,,,,,,,,,,
1685,L5213-L5212,206739.1458,47189.19936,37691.8724,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1686,L5214-L5213,201353.7188,51539.64077,34132.45211,1,,,,,0,0,6,2,957,987.7,0,,0,-1,,,,,,,,,,,,,
1687,L522-L521,232617.7894,4045.285236,57781.98528,1,,,,,0,0,6,2,1014,987.7,0,,0,-1,,,,,,,,,,,,,
1688,L523-L522,237534.6568,8911.182346,56683.41073,1,,,,,0,0,6,2,1018,987.7,0,,0,-1,,,,,,,,,,,,,
1689,L524-L523,240680.3247,12542.43974,54225.30382,1,,,,,0,0,6,2,1000,987.7,108.53,,1,-1,,,,,,,,,,,,,
1690,L525-L524,238626.4902,16427.24074,51972.40017,1,,,,,0,0,6,2,1028,987.7,0,,0,-1,,,,,,,,,,,,,
1691,L526-L525,236142.0324,20276.35756,49189.72405,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1692,L527-L526,233628.0781,23808.92231,45944.14366,1,,,,,0,0,6,2,1022,987.7,0,,0,-1,,,,,,,,,,,,,
1693,L528-L527,230987.0313,28151.55686,44859.5476,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1694,L529-L528,226728.3906,32690.6778,43850.49037,1,,,,,0,0,6,2,1024,987.7,0,,0,-1,,,,,,,,,,,,,
1695,L52-L51,182352.8097,11747.30336,37878.49135,0.142857143,,,,,1,1,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1696,L5310-L5311,207616.3999,38195.61436,28772.94551,1,,,,,0,0,6,2,1012,987.7,0,,0,-1,,,,,,,,,,,,,
1697,L5311-L5312,205307.2367,43073.67477,28805.66927,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1698,L5312-L5313,202739.0221,47784.96933,28787.37073,1,,,,,0,0,6,2,1024,987.7,35.327,,1,-1,,,,,,,,,,,,,
1699,L5313-L5314,198874.0324,52646.72824,28315.37291,1,,,,,0,0,6,2,1016,987.7,0,,0,-1,,,,,,,,,,,,,
1700,L5314-L5315,193846.647,57187.06742,25630.1705,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1701,L5315-L5316,190767.6146,59282.89509,23437.86579,1,,,,,0,0,6,2,156,987.7,0,,0,-1,,,,,,,,,,,,,
1702,L531-L532,227521.6042,3861.087581,51157.65625,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1703,L532-L533,228267.7321,7721.643446,48674.80657,1,,,,,0,0,6,2,1014,987.7,71.352,,1,-1,,,,,,,,,,,,,
1704,L533-L534,225144.2731,11242.32661,45420.08275,1,,,,,0,0,6,2,1000,987.7,614.98,,1,-1,,,,,,,,,,,,,
1705,L534-L535,222686.8802,14581.33925,42062.14188,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
1706,L535-L536,220105.0104,18107.30252,39589.5583,1,,,,,0,0,6,2,1021,987.7,0,,0,-1,,,,,,,,,,,,,
1707,L536-L537,217756.3837,21867.26128,36587.44777,1,,,,,0,0,6,2,1000,987.7,108.53,,1,-1,,,,,,,,,,,,,
1708,L537-L538,215174.5133,26545.52199,32788.9273,1,,,,,0,0,6,2,1035,987.7,34.952,,1,-1,,,,,,,,,,,,,
1709,L538-L539,212721.3785,30215.09476,29973.50658,1,,,,,0,0,6,2,1000,987.7,0,,0,-1,,,,,,,,,,,,,
